img,IQR,rank
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4199/mri/mwp1m12.nii,84.99%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4199/mri/mwp1m24.nii,83.57%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4199/mri/mwp1m30.nii,83.57%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4199/mri/mwp1m48.nii,84.88%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1bl.nii,80.96%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1m06.nii,81.22%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1m12.nii,81.56%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1m18.nii,82.11%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1m24.nii,81.80%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1m30.nii,82.24%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1m36.nii,82.24%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1m42.nii,82.24%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1m48.nii,82.09%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1m54.nii,81.91%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1m60.nii,81.91%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/42/mri/mwp1m72.nii,81.82%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/420/mri/mwp1m48.nii,84.03%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/420/mri/mwp1m60.nii,78.45%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/420/mri/mwp1m72.nii,NA,NA
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4200/mri/mwp1bl.nii,81.45%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4200/mri/mwp1m06.nii,81.96%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4200/mri/mwp1m12.nii,82.38%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4200/mri/mwp1m18.nii,83.60%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4200/mri/mwp1m24.nii,83.60%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4200/mri/mwp1m30.nii,83.60%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4200/mri/mwp1m48.nii,81.34%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4200/mri/mwp1m72.nii,83.25%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4201/mri/mwp1bl.nii,84.52%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4201/mri/mwp1m06.nii,82.59%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4202/mri/mwp1bl.nii,82.18%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4202/mri/mwp1m06.nii,83.28%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4202/mri/mwp1m12.nii,83.11%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4203/mri/mwp1bl.nii,84.08%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4203/mri/mwp1m06.nii,80.74%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4203/mri/mwp1m12.nii,83.11%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4203/mri/mwp1m18.nii,83.11%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4203/mri/mwp1m24.nii,83.15%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4205/mri/mwp1bl.nii,85.10%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4205/mri/mwp1m06.nii,85.10%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4205/mri/mwp1m12.nii,85.09%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4205/mri/mwp1m18.nii,85.09%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4205/mri/mwp1m24.nii,84.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4205/mri/mwp1m30.nii,84.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4206/mri/mwp1bl.nii,85.21%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4206/mri/mwp1m06.nii,85.22%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4206/mri/mwp1m12.nii,85.14%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4206/mri/mwp1m18.nii,85.20%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4206/mri/mwp1m24.nii,85.20%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4206/mri/mwp1m30.nii,84.83%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4206/mri/mwp1m36.nii,84.83%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4208/mri/mwp1bl.nii,84.76%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4208/mri/mwp1m06.nii,82.99%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4208/mri/mwp1m12.nii,83.87%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4208/mri/mwp1m18.nii,82.97%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4208/mri/mwp1m24.nii,82.97%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4209/mri/mwp1bl.nii,84.99%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4210/mri/mwp1bl.nii,83.88%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4210/mri/mwp1m06.nii,83.63%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4210/mri/mwp1m12.nii,83.72%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4210/mri/mwp1m18.nii,82.96%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4210/mri/mwp1m24.nii,82.96%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4210/mri/mwp1m48.nii,84.30%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4210/mri/mwp1m60.nii,NA,NA
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4211/mri/mwp1bl.nii,85.00%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4211/mri/mwp1m06.nii,85.15%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4211/mri/mwp1m12.nii,85.14%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4211/mri/mwp1m18.nii,84.26%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4211/mri/mwp1m24.nii,84.26%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4211/mri/mwp1m30.nii,84.26%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4212/mri/mwp1bl.nii,83.74%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4212/mri/mwp1m06.nii,84.76%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4212/mri/mwp1m12.nii,84.22%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4212/mri/mwp1m18.nii,82.12%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4212/mri/mwp1m24.nii,82.12%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4212/mri/mwp1m48.nii,82.79%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4212/mri/mwp1m72.nii,85.19%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4213/mri/mwp1bl.nii,84.40%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4213/mri/mwp1m06.nii,83.78%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4213/mri/mwp1m12.nii,79.43%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4213/mri/mwp1m18.nii,79.43%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4213/mri/mwp1m24.nii,84.50%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4213/mri/mwp1m30.nii,84.50%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4213/mri/mwp1m48.nii,84.65%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4213/mri/mwp1m72.nii,83.52%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4214/mri/mwp1bl.nii,84.95%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4214/mri/mwp1m06.nii,84.68%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4214/mri/mwp1m12.nii,84.98%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4214/mri/mwp1m18.nii,84.98%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4214/mri/mwp1m24.nii,82.55%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4214/mri/mwp1m30.nii,82.55%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4214/mri/mwp1m48.nii,84.84%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4214/mri/mwp1m60.nii,85.98%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4215/mri/mwp1bl.nii,83.99%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4215/mri/mwp1m06.nii,79.02%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4215/mri/mwp1m12.nii,82.83%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4215/mri/mwp1m18.nii,82.83%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4215/mri/mwp1m24.nii,76.19%,C
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4216/mri/mwp1bl.nii,85.11%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4216/mri/mwp1m06.nii,84.94%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4216/mri/mwp1m12.nii,84.93%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4216/mri/mwp1m24.nii,84.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4216/mri/mwp1m30.nii,84.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4216/mri/mwp1m48.nii,83.63%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4217/mri/mwp1bl.nii,82.85%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4217/mri/mwp1m06.nii,84.23%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4217/mri/mwp1m12.nii,83.64%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4217/mri/mwp1m24.nii,83.99%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4218/mri/mwp1bl.nii,85.07%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4218/mri/mwp1m06.nii,85.17%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4218/mri/mwp1m12.nii,85.18%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4218/mri/mwp1m18.nii,85.13%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4218/mri/mwp1m24.nii,85.13%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4219/mri/mwp1bl.nii,84.80%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4219/mri/mwp1m06.nii,83.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4219/mri/mwp1m12.nii,81.55%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4220/mri/mwp1bl.nii,83.91%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4220/mri/mwp1m06.nii,84.37%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4220/mri/mwp1m12.nii,84.96%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4220/mri/mwp1m18.nii,84.29%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4220/mri/mwp1m24.nii,84.29%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4220/mri/mwp1m30.nii,84.29%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4222/mri/mwp1bl.nii,84.27%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4222/mri/mwp1m06.nii,83.86%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4222/mri/mwp1m12.nii,84.12%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4222/mri/mwp1m18.nii,84.12%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4222/mri/mwp1m24.nii,77.42%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4222/mri/mwp1m48.nii,83.52%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4223/mri/mwp1bl.nii,83.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4223/mri/mwp1m06.nii,83.66%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4223/mri/mwp1m12.nii,83.90%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4224/mri/mwp1bl.nii,83.76%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4224/mri/mwp1m06.nii,79.26%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4224/mri/mwp1m12.nii,79.02%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4224/mri/mwp1m24.nii,84.23%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4224/mri/mwp1m30.nii,84.23%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4224/mri/mwp1m72.nii,82.51%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4225/mri/mwp1bl.nii,84.03%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4225/mri/mwp1m06.nii,81.16%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4225/mri/mwp1m12.nii,82.13%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4225/mri/mwp1m24.nii,84.32%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4225/mri/mwp1m30.nii,84.32%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4226/mri/mwp1bl.nii,82.03%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4226/mri/mwp1m06.nii,81.79%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4226/mri/mwp1m12.nii,80.71%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4226/mri/mwp1m18.nii,80.45%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4226/mri/mwp1m24.nii,80.45%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4226/mri/mwp1m30.nii,78.37%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4226/mri/mwp1m36.nii,78.37%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4229/mri/mwp1bl.nii,85.27%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4229/mri/mwp1m06.nii,85.11%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4229/mri/mwp1m12.nii,85.12%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4229/mri/mwp1m24.nii,84.58%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4229/mri/mwp1m30.nii,84.58%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4229/mri/mwp1m48.nii,85.10%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4229/mri/mwp1m72.nii,85.46%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/423/mri/mwp1bl.nii,85.02%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/423/mri/mwp1m06.nii,84.85%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/423/mri/mwp1m12.nii,84.63%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/423/mri/mwp1m18.nii,84.63%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4232/mri/mwp1bl.nii,83.73%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4232/mri/mwp1m06.nii,84.21%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4232/mri/mwp1m12.nii,83.95%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4232/mri/mwp1m18.nii,83.95%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4232/mri/mwp1m24.nii,83.71%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4234/mri/mwp1bl.nii,84.68%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4234/mri/mwp1m06.nii,84.82%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4234/mri/mwp1m12.nii,84.29%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4234/mri/mwp1m24.nii,84.63%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4235/mri/mwp1bl.nii,83.46%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4235/mri/mwp1m06.nii,83.57%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4235/mri/mwp1m12.nii,83.57%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4235/mri/mwp1m18.nii,83.33%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4235/mri/mwp1m24.nii,83.33%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4235/mri/mwp1m30.nii,83.33%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4235/mri/mwp1m48.nii,83.51%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4237/mri/mwp1bl.nii,85.13%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4237/mri/mwp1m06.nii,79.63%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4237/mri/mwp1m12.nii,84.89%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4237/mri/mwp1m18.nii,84.89%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4237/mri/mwp1m24.nii,85.09%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/424/mri/mwp1bl.nii,84.06%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/424/mri/mwp1m06.nii,84.41%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/424/mri/mwp1m12.nii,83.45%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/424/mri/mwp1m18.nii,84.83%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/424/mri/mwp1m24.nii,85.12%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/424/mri/mwp1m30.nii,80.66%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/424/mri/mwp1m36.nii,80.66%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/424/mri/mwp1m42.nii,82.41%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/424/mri/mwp1m48.nii,82.41%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4240/mri/mwp1bl.nii,84.17%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4240/mri/mwp1m06.nii,84.04%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4240/mri/mwp1m12.nii,83.44%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4240/mri/mwp1m18.nii,75.53%,C
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4240/mri/mwp1m24.nii,75.53%,C
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4240/mri/mwp1m30.nii,75.53%,C
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4241/mri/mwp1bl.nii,84.95%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4241/mri/mwp1m06.nii,84.99%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4241/mri/mwp1m12.nii,84.84%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4243/mri/mwp1bl.nii,83.28%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4243/mri/mwp1m06.nii,84.00%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4243/mri/mwp1m12.nii,83.78%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4243/mri/mwp1m18.nii,82.29%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4243/mri/mwp1m24.nii,82.29%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4244/mri/mwp1bl.nii,84.00%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4244/mri/mwp1m06.nii,83.90%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4244/mri/mwp1m12.nii,76.35%,C
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4244/mri/mwp1m24.nii,70.71%,C-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4245/mri/mwp1bl.nii,83.49%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4245/mri/mwp1m06.nii,84.63%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4245/mri/mwp1m12.nii,84.57%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4245/mri/mwp1m18.nii,83.35%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4245/mri/mwp1m24.nii,83.35%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4245/mri/mwp1m48.nii,84.88%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4250/mri/mwp1bl.nii,83.66%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4250/mri/mwp1m06.nii,83.38%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4250/mri/mwp1m12.nii,79.27%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4250/mri/mwp1m18.nii,79.26%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4250/mri/mwp1m24.nii,81.51%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4251/mri/mwp1bl.nii,84.83%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4251/mri/mwp1m06.nii,82.68%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4252/mri/mwp1bl.nii,85.17%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4252/mri/mwp1m06.nii,83.89%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4252/mri/mwp1m12.nii,84.95%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4252/mri/mwp1m18.nii,85.02%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4252/mri/mwp1m24.nii,85.02%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4254/mri/mwp1bl.nii,84.06%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4254/mri/mwp1m06.nii,83.40%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4254/mri/mwp1m12.nii,83.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4254/mri/mwp1m24.nii,83.46%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4254/mri/mwp1m48.nii,80.90%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4255/mri/mwp1bl.nii,81.81%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4255/mri/mwp1m06.nii,81.27%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4255/mri/mwp1m12.nii,81.27%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4255/mri/mwp1m18.nii,79.37%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4255/mri/mwp1m24.nii,80.28%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4256/mri/mwp1bl.nii,84.73%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4256/mri/mwp1m06.nii,84.40%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4256/mri/mwp1m12.nii,84.77%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4256/mri/mwp1m18.nii,84.77%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4257/mri/mwp1bl.nii,NA,NA
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4257/mri/mwp1m06.nii,84.86%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4257/mri/mwp1m12.nii,85.20%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4258/mri/mwp1bl.nii,83.81%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4258/mri/mwp1m06.nii,84.50%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4258/mri/mwp1m12.nii,84.90%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4258/mri/mwp1m24.nii,81.82%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4258/mri/mwp1m30.nii,81.82%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4259/mri/mwp1bl.nii,84.74%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4259/mri/mwp1m06.nii,84.85%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4259/mri/mwp1m12.nii,85.09%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4259/mri/mwp1m24.nii,84.92%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/426/mri/mwp1bl.nii,85.36%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/426/mri/mwp1m06.nii,85.59%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/426/mri/mwp1m12.nii,85.55%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/426/mri/mwp1m18.nii,85.55%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/426/mri/mwp1m24.nii,85.56%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4260/mri/mwp1bl.nii,84.70%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4262/mri/mwp1bl.nii,85.21%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4262/mri/mwp1m06.nii,85.06%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4262/mri/mwp1m12.nii,85.16%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4262/mri/mwp1m18.nii,85.16%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4262/mri/mwp1m24.nii,82.06%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4262/mri/mwp1m30.nii,82.06%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4262/mri/mwp1m48.nii,85.14%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4262/mri/mwp1m60.nii,84.22%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4263/mri/mwp1bl.nii,84.79%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4263/mri/mwp1m06.nii,84.68%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/4263/mri/mwp1m12.nii,84.17%,B
