img,IQR,rank
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50751/mri/mwp1T1W.nii,78.74%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50752/mri/mwp1T1W.nii,85.57%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50753/mri/mwp1T1W.nii,85.05%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50754/mri/mwp1T1W.nii,80.05%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50755/mri/mwp1T1W.nii,85.15%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50756/mri/mwp1T1W.nii,85.03%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50757/mri/mwp1T1W.nii,85.24%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50772/mri/mwp1T1W.nii,86.12%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50773/mri/mwp1T1W.nii,86.08%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50774/mri/mwp1T1W.nii,86.48%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50775/mri/mwp1T1W.nii,86.01%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50776/mri/mwp1T1W.nii,85.69%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50777/mri/mwp1T1W.nii,85.13%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50778/mri/mwp1T1W.nii,86.13%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50779/mri/mwp1T1W.nii,82.83%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50780/mri/mwp1T1W.nii,83.88%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50781/mri/mwp1T1W.nii,85.70%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50782/mri/mwp1T1W.nii,86.59%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50783/mri/mwp1T1W.nii,86.13%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50784/mri/mwp1T1W.nii,81.86%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50785/mri/mwp1T1W.nii,75.61%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50786/mri/mwp1T1W.nii,85.82%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50787/mri/mwp1T1W.nii,86.18%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50788/mri/mwp1T1W.nii,85.33%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50789/mri/mwp1T1W.nii,79.77%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50790/mri/mwp1T1W.nii,85.03%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50791/mri/mwp1T1W.nii,86.07%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50792/mri/mwp1T1W.nii,85.11%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50793/mri/mwp1T1W.nii,85.66%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50794/mri/mwp1T1W.nii,86.14%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50795/mri/mwp1T1W.nii,85.83%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50796/mri/mwp1T1W.nii,86.58%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50797/mri/mwp1T1W.nii,86.40%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50798/mri/mwp1T1W.nii,84.18%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50799/mri/mwp1T1W.nii,82.91%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50800/mri/mwp1T1W.nii,85.59%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50801/mri/mwp1T1W.nii,85.40%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50802/mri/mwp1T1W.nii,86.48%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50803/mri/mwp1T1W.nii,86.62%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50804/mri/mwp1T1W.nii,86.26%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50805/mri/mwp1T1W.nii,86.52%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50806/mri/mwp1T1W.nii,77.95%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50807/mri/mwp1T1W.nii,86.32%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50808/mri/mwp1T1W.nii,83.74%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50809/mri/mwp1T1W.nii,86.20%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50810/mri/mwp1T1W.nii,86.63%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50811/mri/mwp1T1W.nii,86.15%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50812/mri/mwp1T1W.nii,83.29%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50813/mri/mwp1T1W.nii,86.17%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50814/mri/mwp1T1W.nii,86.45%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50815/mri/mwp1T1W.nii,74.76%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50816/mri/mwp1T1W.nii,83.97%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50817/mri/mwp1T1W.nii,85.48%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50818/mri/mwp1T1W.nii,86.61%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50819/mri/mwp1T1W.nii,86.51%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50820/mri/mwp1T1W.nii,86.20%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50821/mri/mwp1T1W.nii,84.56%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50822/mri/mwp1T1W.nii,86.37%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50823/mri/mwp1T1W.nii,86.35%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50824/mri/mwp1T1W.nii,84.02%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50825/mri/mwp1T1W.nii,77.02%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50826/mri/mwp1T1W.nii,75.18%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50952/mri/mwp1T1W.nii,80.25%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50953/mri/mwp1T1W.nii,80.44%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50954/mri/mwp1T1W.nii,79.02%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50955/mri/mwp1T1W.nii,84.44%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50956/mri/mwp1T1W.nii,80.11%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50957/mri/mwp1T1W.nii,70.66%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50958/mri/mwp1T1W.nii,76.32%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50959/mri/mwp1T1W.nii,80.77%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50960/mri/mwp1T1W.nii,81.54%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50961/mri/mwp1T1W.nii,81.20%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50962/mri/mwp1T1W.nii,79.72%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50964/mri/mwp1T1W.nii,78.00%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50965/mri/mwp1T1W.nii,74.08%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50966/mri/mwp1T1W.nii,77.70%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50967/mri/mwp1T1W.nii,78.92%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50968/mri/mwp1T1W.nii,72.76%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50969/mri/mwp1T1W.nii,74.87%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50970/mri/mwp1T1W.nii,78.09%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50971/mri/mwp1T1W.nii,75.88%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50972/mri/mwp1T1W.nii,77.32%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50973/mri/mwp1T1W.nii,78.71%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50974/mri/mwp1T1W.nii,76.70%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50975/mri/mwp1T1W.nii,74.21%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50976/mri/mwp1T1W.nii,77.96%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50977/mri/mwp1T1W.nii,75.08%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50978/mri/mwp1T1W.nii,78.58%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50979/mri/mwp1T1W.nii,80.75%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50980/mri/mwp1T1W.nii,77.20%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50981/mri/mwp1T1W.nii,77.63%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50982/mri/mwp1T1W.nii,75.79%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50983/mri/mwp1T1W.nii,76.18%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50984/mri/mwp1T1W.nii,80.33%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50985/mri/mwp1T1W.nii,78.31%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50986/mri/mwp1T1W.nii,74.68%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50987/mri/mwp1T1W.nii,68.55%,D+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50988/mri/mwp1T1W.nii,77.70%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50989/mri/mwp1T1W.nii,73.27%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50990/mri/mwp1T1W.nii,77.72%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50991/mri/mwp1T1W.nii,78.43%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50992/mri/mwp1T1W.nii,77.05%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50993/mri/mwp1T1W.nii,78.22%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50994/mri/mwp1T1W.nii,80.22%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50995/mri/mwp1T1W.nii,81.74%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50996/mri/mwp1T1W.nii,77.99%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50997/mri/mwp1T1W.nii,78.44%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50998/mri/mwp1T1W.nii,73.46%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/50999/mri/mwp1T1W.nii,78.18%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51000/mri/mwp1T1W.nii,77.53%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51001/mri/mwp1T1W.nii,78.94%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51002/mri/mwp1T1W.nii,75.34%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51003/mri/mwp1T1W.nii,75.77%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51006/mri/mwp1T1W.nii,75.88%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51007/mri/mwp1T1W.nii,77.23%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51008/mri/mwp1T1W.nii,73.16%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51009/mri/mwp1T1W.nii,74.60%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51010/mri/mwp1T1W.nii,74.73%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51011/mri/mwp1T1W.nii,74.94%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51012/mri/mwp1T1W.nii,75.48%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51013/mri/mwp1T1W.nii,77.02%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51014/mri/mwp1T1W.nii,78.82%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51015/mri/mwp1T1W.nii,80.23%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51016/mri/mwp1T1W.nii,78.18%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51017/mri/mwp1T1W.nii,77.86%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51018/mri/mwp1T1W.nii,78.77%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51019/mri/mwp1T1W.nii,78.35%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51020/mri/mwp1T1W.nii,80.67%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51021/mri/mwp1T1W.nii,80.10%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51023/mri/mwp1T1W.nii,78.90%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51024/mri/mwp1T1W.nii,80.60%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51025/mri/mwp1T1W.nii,81.84%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51026/mri/mwp1T1W.nii,79.82%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51027/mri/mwp1T1W.nii,78.38%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51028/mri/mwp1T1W.nii,77.58%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51029/mri/mwp1T1W.nii,79.83%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51030/mri/mwp1T1W.nii,71.10%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51032/mri/mwp1T1W.nii,77.07%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51033/mri/mwp1T1W.nii,72.04%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51034/mri/mwp1T1W.nii,75.88%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51035/mri/mwp1T1W.nii,77.02%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51036/mri/mwp1T1W.nii,79.33%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51038/mri/mwp1T1W.nii,77.09%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51039/mri/mwp1T1W.nii,77.89%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51040/mri/mwp1T1W.nii,76.34%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51041/mri/mwp1T1W.nii,72.92%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51042/mri/mwp1T1W.nii,76.90%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51044/mri/mwp1T1W.nii,79.34%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51045/mri/mwp1T1W.nii,78.63%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51046/mri/mwp1T1W.nii,78.40%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51047/mri/mwp1T1W.nii,76.78%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51048/mri/mwp1T1W.nii,79.28%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51049/mri/mwp1T1W.nii,78.92%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51050/mri/mwp1T1W.nii,79.85%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51051/mri/mwp1T1W.nii,79.99%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51052/mri/mwp1T1W.nii,77.14%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51053/mri/mwp1T1W.nii,82.78%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51054/mri/mwp1T1W.nii,77.87%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51055/mri/mwp1T1W.nii,75.63%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51056/mri/mwp1T1W.nii,81.14%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51057/mri/mwp1T1W.nii,80.46%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51058/mri/mwp1T1W.nii,81.17%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51059/mri/mwp1T1W.nii,81.10%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51060/mri/mwp1T1W.nii,80.78%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51061/mri/mwp1T1W.nii,79.01%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51062/mri/mwp1T1W.nii,82.07%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51063/mri/mwp1T1W.nii,81.11%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51064/mri/mwp1T1W.nii,77.32%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51065/mri/mwp1T1W.nii,77.23%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51066/mri/mwp1T1W.nii,79.32%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51067/mri/mwp1T1W.nii,79.59%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51068/mri/mwp1T1W.nii,78.89%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51069/mri/mwp1T1W.nii,77.71%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51070/mri/mwp1T1W.nii,75.73%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51071/mri/mwp1T1W.nii,69.28%,D+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51072/mri/mwp1T1W.nii,81.67%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51073/mri/mwp1T1W.nii,80.41%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51074/mri/mwp1T1W.nii,78.26%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51075/mri/mwp1T1W.nii,78.06%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51076/mri/mwp1T1W.nii,79.24%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51077/mri/mwp1T1W.nii,78.54%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51078/mri/mwp1T1W.nii,76.87%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51079/mri/mwp1T1W.nii,80.68%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51080/mri/mwp1T1W.nii,77.49%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51081/mri/mwp1T1W.nii,78.13%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51082/mri/mwp1T1W.nii,76.87%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51083/mri/mwp1T1W.nii,80.26%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51084/mri/mwp1T1W.nii,76.91%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51085/mri/mwp1T1W.nii,77.71%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51086/mri/mwp1T1W.nii,82.69%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51087/mri/mwp1T1W.nii,77.42%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51088/mri/mwp1T1W.nii,75.14%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51089/mri/mwp1T1W.nii,77.09%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51090/mri/mwp1T1W.nii,77.80%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51091/mri/mwp1T1W.nii,77.01%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51093/mri/mwp1T1W.nii,77.93%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51094/mri/mwp1T1W.nii,77.07%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51095/mri/mwp1T1W.nii,77.96%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51096/mri/mwp1T1W.nii,79.13%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51097/mri/mwp1T1W.nii,80.94%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51098/mri/mwp1T1W.nii,79.26%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51099/mri/mwp1T1W.nii,76.25%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51100/mri/mwp1T1W.nii,74.52%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51101/mri/mwp1T1W.nii,78.73%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51102/mri/mwp1T1W.nii,80.18%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51103/mri/mwp1T1W.nii,77.94%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51104/mri/mwp1T1W.nii,79.00%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51105/mri/mwp1T1W.nii,80.11%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51106/mri/mwp1T1W.nii,80.57%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51107/mri/mwp1T1W.nii,77.90%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51108/mri/mwp1T1W.nii,79.90%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51109/mri/mwp1T1W.nii,76.11%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51110/mri/mwp1T1W.nii,78.78%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51111/mri/mwp1T1W.nii,83.02%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51112/mri/mwp1T1W.nii,78.86%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51113/mri/mwp1T1W.nii,80.37%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51114/mri/mwp1T1W.nii,78.93%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51115/mri/mwp1T1W.nii,81.76%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51116/mri/mwp1T1W.nii,79.93%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51117/mri/mwp1T1W.nii,80.04%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51118/mri/mwp1T1W.nii,79.08%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51119/mri/mwp1T1W.nii,80.57%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51120/mri/mwp1T1W.nii,76.24%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51121/mri/mwp1T1W.nii,78.60%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51122/mri/mwp1T1W.nii,78.51%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51123/mri/mwp1T1W.nii,78.80%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51124/mri/mwp1T1W.nii,78.24%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51125/mri/mwp1T1W.nii,78.86%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51126/mri/mwp1T1W.nii,78.96%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51127/mri/mwp1T1W.nii,72.14%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51128/mri/mwp1T1W.nii,80.93%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51129/mri/mwp1T1W.nii,78.86%,C+
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51130/mri/mwp1T1W.nii,80.83%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51131/mri/mwp1T1W.nii,80.86%,B-
