img,IQR,rank
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s030/ses-1/mri/mwp1T1w.nii,85.52%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s031/ses-1/mri/mwp1T1w.nii,86.33%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s032/ses-1/mri/mwp1T1w.nii,85.89%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s033/ses-1/mri/mwp1T1w.nii,78.56%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s034/ses-1/mri/mwp1T1w.nii,85.87%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s035/ses-1/mri/mwp1T1w.nii,86.38%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s036/ses-1/mri/mwp1T1w.nii,84.39%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s037/ses-1/mri/mwp1T1w.nii,85.40%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s015/ses-1/mri/mwp1T1w.nii,85.39%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s026/ses-1/mri/mwp1T1w.nii,86.45%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s031/ses-1/mri/mwp1T1w.nii,86.18%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s045/ses-1/mri/mwp1T1w.nii,86.45%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s046/ses-1/mri/mwp1T1w.nii,85.52%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s048/ses-1/mri/mwp1T1w.nii,84.81%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s049/ses-1/mri/mwp1T1w.nii,86.61%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s055/ses-1/mri/mwp1T1w.nii,86.59%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s058/ses-1/mri/mwp1T1w.nii,79.71%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s068/ses-1/mri/mwp1T1w.nii,86.32%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s069/ses-1/mri/mwp1T1w.nii,86.40%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s070/ses-1/mri/mwp1T1w.nii,85.98%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s073/ses-1/mri/mwp1T1w.nii,85.31%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s074/ses-1/mri/mwp1T1w.nii,85.95%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s075/ses-1/mri/mwp1T1w.nii,81.29%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s076/ses-1/mri/mwp1T1w.nii,84.63%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s077/ses-1/mri/mwp1T1w.nii,86.15%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r005s081/ses-1/mri/mwp1T1w.nii,85.95%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s001/ses-1/mri/mwp1T1w.nii,81.57%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s002/ses-1/mri/mwp1T1w.nii,86.15%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s003/ses-1/mri/mwp1T1w.nii,86.11%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s004/ses-1/mri/mwp1T1w.nii,85.48%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s005/ses-1/mri/mwp1T1w.nii,77.78%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s006/ses-1/mri/mwp1T1w.nii,76.07%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s007/ses-1/mri/mwp1T1w.nii,72.21%,C-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s008/ses-1/mri/mwp1T1w.nii,74.50%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s009/ses-1/mri/mwp1T1w.nii,86.32%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s010/ses-1/mri/mwp1T1w.nii,86.19%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s011/ses-1/mri/mwp1T1w.nii,75.36%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s012/ses-1/mri/mwp1T1w.nii,84.42%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s013/ses-1/mri/mwp1T1w.nii,85.69%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s014/ses-1/mri/mwp1T1w.nii,77.71%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s015/ses-1/mri/mwp1T1w.nii,83.66%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s016/ses-1/mri/mwp1T1w.nii,85.26%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s017/ses-1/mri/mwp1T1w.nii,83.14%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s018/ses-1/mri/mwp1T1w.nii,85.60%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s020/ses-1/mri/mwp1T1w.nii,84.32%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s021/ses-1/mri/mwp1T1w.nii,81.32%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s022/ses-1/mri/mwp1T1w.nii,84.96%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s024/ses-1/mri/mwp1T1w.nii,81.00%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s025/ses-1/mri/mwp1T1w.nii,84.82%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s026/ses-1/mri/mwp1T1w.nii,86.49%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s027/ses-1/mri/mwp1T1w.nii,78.91%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s028/ses-1/mri/mwp1T1w.nii,78.60%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s029/ses-1/mri/mwp1T1w.nii,82.88%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s030/ses-1/mri/mwp1T1w.nii,80.27%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s031/ses-1/mri/mwp1T1w.nii,66.76%,D+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s032/ses-1/mri/mwp1T1w.nii,80.10%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s034/ses-1/mri/mwp1T1w.nii,86.50%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s035/ses-1/mri/mwp1T1w.nii,86.41%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s036/ses-1/mri/mwp1T1w.nii,77.32%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s037/ses-1/mri/mwp1T1w.nii,85.27%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s038/ses-1/mri/mwp1T1w.nii,86.21%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s039/ses-1/mri/mwp1T1w.nii,75.51%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s040/ses-1/mri/mwp1T1w.nii,86.39%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s041/ses-1/mri/mwp1T1w.nii,83.93%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s043/ses-1/mri/mwp1T1w.nii,82.31%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s044/ses-1/mri/mwp1T1w.nii,84.38%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s045/ses-1/mri/mwp1T1w.nii,86.53%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s046/ses-1/mri/mwp1T1w.nii,82.44%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s048/ses-1/mri/mwp1T1w.nii,85.08%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s049/ses-1/mri/mwp1T1w.nii,83.76%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s050/ses-1/mri/mwp1T1w.nii,67.63%,D+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s051/ses-1/mri/mwp1T1w.nii,85.83%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s052/ses-1/mri/mwp1T1w.nii,85.75%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s053/ses-1/mri/mwp1T1w.nii,77.96%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s054/ses-1/mri/mwp1T1w.nii,79.70%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s055/ses-1/mri/mwp1T1w.nii,82.53%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s056/ses-1/mri/mwp1T1w.nii,83.96%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s057/ses-1/mri/mwp1T1w.nii,83.12%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s058/ses-1/mri/mwp1T1w.nii,85.84%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s060/ses-1/mri/mwp1T1w.nii,80.69%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s061/ses-1/mri/mwp1T1w.nii,70.89%,C-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s062/ses-1/mri/mwp1T1w.nii,84.81%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s063/ses-1/mri/mwp1T1w.nii,86.34%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s064/ses-1/mri/mwp1T1w.nii,83.95%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s065/ses-1/mri/mwp1T1w.nii,86.31%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s066/ses-1/mri/mwp1T1w.nii,86.13%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s067/ses-1/mri/mwp1T1w.nii,85.09%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s071/ses-1/mri/mwp1T1w.nii,84.71%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s072/ses-1/mri/mwp1T1w.nii,85.41%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s073/ses-1/mri/mwp1T1w.nii,77.40%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s074/ses-1/mri/mwp1T1w.nii,76.38%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s075/ses-1/mri/mwp1T1w.nii,85.11%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s076/ses-1/mri/mwp1T1w.nii,76.54%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s077/ses-1/mri/mwp1T1w.nii,82.17%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s078/ses-1/mri/mwp1T1w.nii,84.47%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s079/ses-1/mri/mwp1T1w.nii,86.02%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s082/ses-1/mri/mwp1T1w.nii,74.61%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s083/ses-1/mri/mwp1T1w.nii,78.16%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s084/ses-1/mri/mwp1T1w.nii,77.15%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s085/ses-1/mri/mwp1T1w.nii,81.58%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s086/ses-1/mri/mwp1T1w.nii,81.25%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s087/ses-1/mri/mwp1T1w.nii,77.55%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s088/ses-1/mri/mwp1T1w.nii,80.81%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s089/ses-1/mri/mwp1T1w.nii,84.72%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s090/ses-1/mri/mwp1T1w.nii,83.94%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s091/ses-1/mri/mwp1T1w.nii,83.31%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s092/ses-1/mri/mwp1T1w.nii,84.41%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s093/ses-1/mri/mwp1T1w.nii,78.61%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s094/ses-1/mri/mwp1T1w.nii,85.97%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s095/ses-1/mri/mwp1T1w.nii,85.60%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s096/ses-1/mri/mwp1T1w.nii,83.33%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s097/ses-1/mri/mwp1T1w.nii,85.94%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s098/ses-1/mri/mwp1T1w.nii,79.70%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s099/ses-1/mri/mwp1T1w.nii,86.26%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s100/ses-1/mri/mwp1T1w.nii,80.81%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s102/ses-1/mri/mwp1T1w.nii,75.58%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s103/ses-1/mri/mwp1T1w.nii,75.40%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s105/ses-1/mri/mwp1T1w.nii,84.20%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s106/ses-1/mri/mwp1T1w.nii,83.79%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s107/ses-1/mri/mwp1T1w.nii,81.91%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s108/ses-1/mri/mwp1T1w.nii,82.08%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s109/ses-1/mri/mwp1T1w.nii,86.25%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s110/ses-1/mri/mwp1T1w.nii,76.93%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s111/ses-1/mri/mwp1T1w.nii,85.23%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s113/ses-1/mri/mwp1T1w.nii,83.57%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s114/ses-1/mri/mwp1T1w.nii,78.39%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s115/ses-1/mri/mwp1T1w.nii,83.87%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s117/ses-1/mri/mwp1T1w.nii,79.37%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s118/ses-1/mri/mwp1T1w.nii,85.13%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s119/ses-1/mri/mwp1T1w.nii,85.06%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s120/ses-1/mri/mwp1T1w.nii,83.10%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s121/ses-1/mri/mwp1T1w.nii,75.55%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s122/ses-1/mri/mwp1T1w.nii,85.37%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s123/ses-1/mri/mwp1T1w.nii,81.59%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s124/ses-1/mri/mwp1T1w.nii,79.73%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s125/ses-1/mri/mwp1T1w.nii,74.17%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r009s126/ses-1/mri/mwp1T1w.nii,86.13%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s001/ses-1/mri/mwp1T1w.nii,86.24%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s002/ses-1/mri/mwp1T1w.nii,82.16%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s003/ses-1/mri/mwp1T1w.nii,85.33%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s004/ses-1/mri/mwp1T1w.nii,85.11%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s005/ses-1/mri/mwp1T1w.nii,73.00%,C-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s006/ses-1/mri/mwp1T1w.nii,84.94%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s007/ses-1/mri/mwp1T1w.nii,84.05%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s008/ses-1/mri/mwp1T1w.nii,85.15%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s009/ses-1/mri/mwp1T1w.nii,83.18%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s010/ses-1/mri/mwp1T1w.nii,84.16%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s011/ses-1/mri/mwp1T1w.nii,83.91%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s012/ses-1/mri/mwp1T1w.nii,79.19%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s013/ses-1/mri/mwp1T1w.nii,85.25%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s014/ses-1/mri/mwp1T1w.nii,84.14%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s016/ses-1/mri/mwp1T1w.nii,82.47%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s018/ses-1/mri/mwp1T1w.nii,84.66%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s019/ses-1/mri/mwp1T1w.nii,82.86%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s021/ses-1/mri/mwp1T1w.nii,83.01%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s022/ses-1/mri/mwp1T1w.nii,84.77%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s023/ses-1/mri/mwp1T1w.nii,82.84%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s024/ses-1/mri/mwp1T1w.nii,85.11%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s026/ses-1/mri/mwp1T1w.nii,82.26%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s027/ses-1/mri/mwp1T1w.nii,84.76%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s028/ses-1/mri/mwp1T1w.nii,82.94%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s029/ses-1/mri/mwp1T1w.nii,83.08%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r010s032/ses-1/mri/mwp1T1w.nii,82.14%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s001/ses-1/mri/mwp1T1w.nii,81.60%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s002/ses-1/mri/mwp1T1w.nii,83.14%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s003/ses-1/mri/mwp1T1w.nii,85.03%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s008/ses-1/mri/mwp1T1w.nii,84.98%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s010/ses-1/mri/mwp1T1w.nii,83.96%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s011/ses-1/mri/mwp1T1w.nii,84.50%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s012/ses-1/mri/mwp1T1w.nii,86.32%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s013/ses-1/mri/mwp1T1w.nii,83.43%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s014/ses-1/mri/mwp1T1w.nii,83.18%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s015/ses-1/mri/mwp1T1w.nii,82.67%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s016/ses-1/mri/mwp1T1w.nii,86.08%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s017/ses-1/mri/mwp1T1w.nii,83.32%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s018/ses-1/mri/mwp1T1w.nii,82.63%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s019/ses-1/mri/mwp1T1w.nii,84.12%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s020/ses-1/mri/mwp1T1w.nii,83.30%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s021/ses-1/mri/mwp1T1w.nii,83.74%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s022/ses-1/mri/mwp1T1w.nii,83.54%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s023/ses-1/mri/mwp1T1w.nii,84.12%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s024/ses-1/mri/mwp1T1w.nii,85.21%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s025/ses-1/mri/mwp1T1w.nii,84.05%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s026/ses-1/mri/mwp1T1w.nii,85.57%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s027/ses-1/mri/mwp1T1w.nii,84.82%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s028/ses-1/mri/mwp1T1w.nii,85.50%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s029/ses-1/mri/mwp1T1w.nii,83.64%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s030/ses-1/mri/mwp1T1w.nii,85.23%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s031/ses-1/mri/mwp1T1w.nii,84.57%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s032/ses-1/mri/mwp1T1w.nii,85.33%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s033/ses-1/mri/mwp1T1w.nii,83.75%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r011s034/ses-1/mri/mwp1T1w.nii,85.84%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r014s002/ses-1/mri/mwp1T1w.nii,86.38%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r014s004/ses-1/mri/mwp1T1w.nii,85.96%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r014s008/ses-1/mri/mwp1T1w.nii,85.47%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r014s010/ses-1/mri/mwp1T1w.nii,85.03%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r014s015/ses-1/mri/mwp1T1w.nii,84.62%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r015s001/ses-1/mri/mwp1T1w.nii,85.76%,B
