img,IQR,rank
/data/datasets/AIBL/AIBL_pre/529/mri/mwp1m18.nii,84.95%,B
/data/datasets/AIBL/AIBL_pre/53/mri/mwp1bl.nii,82.83%,B-
/data/datasets/AIBL/AIBL_pre/53/mri/mwp1m18.nii,84.09%,B
/data/datasets/AIBL/AIBL_pre/533/mri/mwp1bl.nii,75.56%,C
/data/datasets/AIBL/AIBL_pre/534/mri/mwp1bl.nii,84.34%,B
/data/datasets/AIBL/AIBL_pre/535/mri/mwp1bl.nii,84.71%,B
/data/datasets/AIBL/AIBL_pre/536/mri/mwp1bl.nii,84.90%,B
/data/datasets/AIBL/AIBL_pre/541/mri/mwp1bl.nii,84.77%,B
/data/datasets/AIBL/AIBL_pre/543/mri/mwp1bl.nii,84.83%,B
/data/datasets/AIBL/AIBL_pre/55/mri/mwp1bl.nii,83.60%,B
/data/datasets/AIBL/AIBL_pre/55/mri/mwp1m18.nii,83.72%,B
/data/datasets/AIBL/AIBL_pre/55/mri/mwp1m36.nii,83.97%,B
/data/datasets/AIBL/AIBL_pre/55/mri/mwp1m54.nii,84.17%,B
/data/datasets/AIBL/AIBL_pre/551/mri/mwp1m54.nii,84.06%,B
/data/datasets/AIBL/AIBL_pre/556/mri/mwp1m18.nii,84.14%,B
/data/datasets/AIBL/AIBL_pre/556/mri/mwp1m36.nii,83.90%,B
/data/datasets/AIBL/AIBL_pre/556/mri/mwp1m54.nii,83.64%,B
/data/datasets/AIBL/AIBL_pre/557/mri/mwp1bl.nii,84.82%,B
/data/datasets/AIBL/AIBL_pre/557/mri/mwp1m18.nii,84.81%,B
/data/datasets/AIBL/AIBL_pre/557/mri/mwp1m36.nii,84.59%,B
/data/datasets/AIBL/AIBL_pre/557/mri/mwp1m54.nii,85.33%,B
/data/datasets/AIBL/AIBL_pre/557/mri/mwp1m54.nii,84.65%,B
/data/datasets/AIBL/AIBL_pre/559/mri/mwp1bl.nii,84.16%,B
/data/datasets/AIBL/AIBL_pre/56/mri/mwp1bl.nii,84.29%,B
/data/datasets/AIBL/AIBL_pre/56/mri/mwp1m18.nii,84.55%,B
/data/datasets/AIBL/AIBL_pre/56/mri/mwp1m36.nii,84.87%,B
/data/datasets/AIBL/AIBL_pre/56/mri/mwp1m54.nii,84.48%,B
/data/datasets/AIBL/AIBL_pre/56/mri/mwp1m54.nii,84.57%,B
/data/datasets/AIBL/AIBL_pre/560/mri/mwp1bl.nii,84.74%,B
/data/datasets/AIBL/AIBL_pre/565/mri/mwp1bl.nii,80.83%,B-
/data/datasets/AIBL/AIBL_pre/566/mri/mwp1bl.nii,84.19%,B
/data/datasets/AIBL/AIBL_pre/567/mri/mwp1bl.nii,82.70%,B-
/data/datasets/AIBL/AIBL_pre/567/mri/mwp1m18.nii,80.93%,B-
/data/datasets/AIBL/AIBL_pre/567/mri/mwp1m36.nii,82.41%,B-
/data/datasets/AIBL/AIBL_pre/57/mri/mwp1bl.nii,82.97%,B-
/data/datasets/AIBL/AIBL_pre/57/mri/mwp1m18.nii,78.57%,C+
/data/datasets/AIBL/AIBL_pre/57/mri/mwp1m54.nii,79.13%,C+
/data/datasets/AIBL/AIBL_pre/570/mri/mwp1bl.nii,84.36%,B
/data/datasets/AIBL/AIBL_pre/570/mri/mwp1m18.nii,84.14%,B
/data/datasets/AIBL/AIBL_pre/570/mri/mwp1m36.nii,83.07%,B-
/data/datasets/AIBL/AIBL_pre/570/mri/mwp1m54.nii,83.69%,B
/data/datasets/AIBL/AIBL_pre/570/mri/mwp1m54.nii,83.72%,B
/data/datasets/AIBL/AIBL_pre/571/mri/mwp1bl.nii,84.84%,B
/data/datasets/AIBL/AIBL_pre/571/mri/mwp1m18.nii,84.97%,B
/data/datasets/AIBL/AIBL_pre/571/mri/mwp1m36.nii,84.23%,B
/data/datasets/AIBL/AIBL_pre/572/mri/mwp1m18.nii,85.12%,B
/data/datasets/AIBL/AIBL_pre/572/mri/mwp1m36.nii,85.11%,B
/data/datasets/AIBL/AIBL_pre/572/mri/mwp1m54.nii,84.92%,B
/data/datasets/AIBL/AIBL_pre/573/mri/mwp1bl.nii,84.28%,B
/data/datasets/AIBL/AIBL_pre/573/mri/mwp1m18.nii,84.24%,B
/data/datasets/AIBL/AIBL_pre/573/mri/mwp1m36.nii,84.38%,B
/data/datasets/AIBL/AIBL_pre/573/mri/mwp1m54.nii,84.31%,B
/data/datasets/AIBL/AIBL_pre/577/mri/mwp1bl.nii,85.82%,B
/data/datasets/AIBL/AIBL_pre/578/mri/mwp1bl.nii,84.30%,B
/data/datasets/AIBL/AIBL_pre/579/mri/mwp1bl.nii,85.03%,B
/data/datasets/AIBL/AIBL_pre/586/mri/mwp1bl.nii,84.99%,B
/data/datasets/AIBL/AIBL_pre/587/mri/mwp1bl.nii,85.15%,B
/data/datasets/AIBL/AIBL_pre/588/mri/mwp1m54.nii,83.90%,B
/data/datasets/AIBL/AIBL_pre/588/mri/mwp1m54.nii,84.46%,B
/data/datasets/AIBL/AIBL_pre/59/mri/mwp1bl.nii,82.75%,B-
/data/datasets/AIBL/AIBL_pre/590/mri/mwp1bl.nii,84.66%,B
/data/datasets/AIBL/AIBL_pre/593/mri/mwp1bl.nii,84.79%,B
/data/datasets/AIBL/AIBL_pre/60/mri/mwp1bl.nii,83.97%,B
/data/datasets/AIBL/AIBL_pre/604/mri/mwp1m54.nii,84.99%,B
/data/datasets/AIBL/AIBL_pre/605/mri/mwp1m54.nii,84.06%,B
/data/datasets/AIBL/AIBL_pre/605/mri/mwp1m54.nii,84.01%,B
/data/datasets/AIBL/AIBL_pre/609/mri/mwp1bl.nii,82.65%,B-
/data/datasets/AIBL/AIBL_pre/609/mri/mwp1m18.nii,82.04%,B-
/data/datasets/AIBL/AIBL_pre/609/mri/mwp1m54.nii,78.68%,C+
/data/datasets/AIBL/AIBL_pre/609/mri/mwp1m54.nii,83.29%,B-
/data/datasets/AIBL/AIBL_pre/61/mri/mwp1bl.nii,84.69%,B
/data/datasets/AIBL/AIBL_pre/61/mri/mwp1m18.nii,84.92%,B
/data/datasets/AIBL/AIBL_pre/61/mri/mwp1m54.nii,84.74%,B
/data/datasets/AIBL/AIBL_pre/61/mri/mwp1m54.nii,84.64%,B
/data/datasets/AIBL/AIBL_pre/611/mri/mwp1bl.nii,83.81%,B
/data/datasets/AIBL/AIBL_pre/611/mri/mwp1m18.nii,83.74%,B
/data/datasets/AIBL/AIBL_pre/612/mri/mwp1bl.nii,84.88%,B
/data/datasets/AIBL/AIBL_pre/618/mri/mwp1bl.nii,83.32%,B-
/data/datasets/AIBL/AIBL_pre/62/mri/mwp1bl.nii,84.46%,B
/data/datasets/AIBL/AIBL_pre/62/mri/mwp1m18.nii,84.39%,B
/data/datasets/AIBL/AIBL_pre/62/mri/mwp1m36.nii,83.80%,B
/data/datasets/AIBL/AIBL_pre/62/mri/mwp1m54.nii,83.55%,B
/data/datasets/AIBL/AIBL_pre/62/mri/mwp1m54.nii,84.48%,B
/data/datasets/AIBL/AIBL_pre/626/mri/mwp1bl.nii,84.63%,B
/data/datasets/AIBL/AIBL_pre/627/mri/mwp1bl.nii,84.16%,B
/data/datasets/AIBL/AIBL_pre/632/mri/mwp1bl.nii,74.76%,C
/data/datasets/AIBL/AIBL_pre/632/mri/mwp1m18.nii,77.73%,C+
/data/datasets/AIBL/AIBL_pre/635/mri/mwp1bl.nii,84.04%,B
/data/datasets/AIBL/AIBL_pre/636/mri/mwp1bl.nii,83.07%,B-
/data/datasets/AIBL/AIBL_pre/637/mri/mwp1bl.nii,83.85%,B
/data/datasets/AIBL/AIBL_pre/637/mri/mwp1m18.nii,83.82%,B
/data/datasets/AIBL/AIBL_pre/638/mri/mwp1bl.nii,84.01%,B
/data/datasets/AIBL/AIBL_pre/639/mri/mwp1bl.nii,82.69%,B-
/data/datasets/AIBL/AIBL_pre/64/mri/mwp1bl.nii,84.16%,B
/data/datasets/AIBL/AIBL_pre/64/mri/mwp1m18.nii,84.70%,B
/data/datasets/AIBL/AIBL_pre/64/mri/mwp1m36.nii,84.67%,B
/data/datasets/AIBL/AIBL_pre/64/mri/mwp1m54.nii,84.57%,B
/data/datasets/AIBL/AIBL_pre/64/mri/mwp1m54.nii,84.43%,B
/data/datasets/AIBL/AIBL_pre/642/mri/mwp1bl.nii,79.70%,C+
/data/datasets/AIBL/AIBL_pre/644/mri/mwp1bl.nii,84.44%,B
/data/datasets/AIBL/AIBL_pre/644/mri/mwp1m18.nii,84.60%,B
/data/datasets/AIBL/AIBL_pre/645/mri/mwp1bl.nii,78.00%,C+
/data/datasets/AIBL/AIBL_pre/660/mri/mwp1bl.nii,81.14%,B-
/data/datasets/AIBL/AIBL_pre/662/mri/mwp1bl.nii,84.49%,B
/data/datasets/AIBL/AIBL_pre/665/mri/mwp1bl.nii,84.42%,B
/data/datasets/AIBL/AIBL_pre/665/mri/mwp1m18.nii,83.86%,B
/data/datasets/AIBL/AIBL_pre/666/mri/mwp1m54.nii,84.79%,B
/data/datasets/AIBL/AIBL_pre/666/mri/mwp1m54.nii,84.91%,B
/data/datasets/AIBL/AIBL_pre/667/mri/mwp1bl.nii,83.32%,B-
/data/datasets/AIBL/AIBL_pre/668/mri/mwp1bl.nii,85.79%,B
/data/datasets/AIBL/AIBL_pre/669/mri/mwp1bl.nii,84.59%,B
/data/datasets/AIBL/AIBL_pre/669/mri/mwp1m18.nii,84.53%,B
/data/datasets/AIBL/AIBL_pre/670/mri/mwp1bl.nii,84.73%,B
/data/datasets/AIBL/AIBL_pre/674/mri/mwp1bl.nii,83.63%,B
/data/datasets/AIBL/AIBL_pre/677/mri/mwp1bl.nii,82.64%,B-
/data/datasets/AIBL/AIBL_pre/68/mri/mwp1bl.nii,79.72%,C+
/data/datasets/AIBL/AIBL_pre/68/mri/mwp1m18.nii,79.74%,C+
/data/datasets/AIBL/AIBL_pre/68/mri/mwp1m36.nii,79.40%,C+
/data/datasets/AIBL/AIBL_pre/68/mri/mwp1m54.nii,80.68%,B-
/data/datasets/AIBL/AIBL_pre/68/mri/mwp1m54.nii,79.56%,C+
/data/datasets/AIBL/AIBL_pre/681/mri/mwp1m54.nii,84.15%,B
/data/datasets/AIBL/AIBL_pre/682/mri/mwp1bl.nii,84.82%,B
/data/datasets/AIBL/AIBL_pre/691/mri/mwp1bl.nii,83.16%,B-
/data/datasets/AIBL/AIBL_pre/691/mri/mwp1m18.nii,78.68%,C+
/data/datasets/AIBL/AIBL_pre/692/mri/mwp1bl.nii,83.70%,B
/data/datasets/AIBL/AIBL_pre/692/mri/mwp1m18.nii,83.04%,B-
/data/datasets/AIBL/AIBL_pre/693/mri/mwp1bl.nii,84.56%,B
/data/datasets/AIBL/AIBL_pre/696/mri/mwp1bl.nii,84.87%,B
/data/datasets/AIBL/AIBL_pre/696/mri/mwp1m18.nii,84.97%,B
/data/datasets/AIBL/AIBL_pre/696/mri/mwp1m36.nii,84.17%,B
/data/datasets/AIBL/AIBL_pre/696/mri/mwp1m54.nii,84.82%,B
/data/datasets/AIBL/AIBL_pre/696/mri/mwp1m54.nii,84.44%,B
/data/datasets/AIBL/AIBL_pre/697/mri/mwp1bl.nii,85.00%,B
/data/datasets/AIBL/AIBL_pre/697/mri/mwp1m18.nii,84.78%,B
/data/datasets/AIBL/AIBL_pre/697/mri/mwp1m36.nii,84.96%,B
/data/datasets/AIBL/AIBL_pre/697/mri/mwp1m54.nii,84.85%,B
/data/datasets/AIBL/AIBL_pre/698/mri/mwp1bl.nii,83.70%,B
/data/datasets/AIBL/AIBL_pre/698/mri/mwp1m18.nii,78.66%,C+
/data/datasets/AIBL/AIBL_pre/698/mri/mwp1m36.nii,83.52%,B
/data/datasets/AIBL/AIBL_pre/698/mri/mwp1m54.nii,75.96%,C
/data/datasets/AIBL/AIBL_pre/698/mri/mwp1m54.nii,83.28%,B-
/data/datasets/AIBL/AIBL_pre/704/mri/mwp1bl.nii,85.22%,B
/data/datasets/AIBL/AIBL_pre/707/mri/mwp1bl.nii,83.93%,B
/data/datasets/AIBL/AIBL_pre/707/mri/mwp1m18.nii,84.11%,B
/data/datasets/AIBL/AIBL_pre/707/mri/mwp1m36.nii,84.61%,B
/data/datasets/AIBL/AIBL_pre/707/mri/mwp1m54.nii,84.55%,B
/data/datasets/AIBL/AIBL_pre/707/mri/mwp1m54.nii,83.69%,B
/data/datasets/AIBL/AIBL_pre/708/mri/mwp1bl.nii,84.95%,B
/data/datasets/AIBL/AIBL_pre/709/mri/mwp1bl.nii,82.37%,B-
/data/datasets/AIBL/AIBL_pre/709/mri/mwp1m18.nii,84.90%,B
/data/datasets/AIBL/AIBL_pre/710/mri/mwp1bl.nii,82.98%,B-
/data/datasets/AIBL/AIBL_pre/710/mri/mwp1m18.nii,82.98%,B-
/data/datasets/AIBL/AIBL_pre/711/mri/mwp1bl.nii,82.73%,B-
/data/datasets/AIBL/AIBL_pre/721/mri/mwp1m54.nii,84.75%,B
/data/datasets/AIBL/AIBL_pre/721/mri/mwp1m54.nii,84.98%,B
/data/datasets/AIBL/AIBL_pre/722/mri/mwp1m54.nii,84.27%,B
/data/datasets/AIBL/AIBL_pre/725/mri/mwp1bl.nii,83.89%,B
/data/datasets/AIBL/AIBL_pre/727/mri/mwp1bl.nii,81.22%,B-
/data/datasets/AIBL/AIBL_pre/73/mri/mwp1bl.nii,84.85%,B
/data/datasets/AIBL/AIBL_pre/73/mri/mwp1m18.nii,84.95%,B
/data/datasets/AIBL/AIBL_pre/73/mri/mwp1m36.nii,84.84%,B
/data/datasets/AIBL/AIBL_pre/73/mri/mwp1m54.nii,84.73%,B
/data/datasets/AIBL/AIBL_pre/73/mri/mwp1m54.nii,84.93%,B
/data/datasets/AIBL/AIBL_pre/732/mri/mwp1bl.nii,82.30%,B-
/data/datasets/AIBL/AIBL_pre/733/mri/mwp1bl.nii,84.66%,B
/data/datasets/AIBL/AIBL_pre/736/mri/mwp1m54.nii,83.35%,B
/data/datasets/AIBL/AIBL_pre/737/mri/mwp1m54.nii,84.35%,B
/data/datasets/AIBL/AIBL_pre/74/mri/mwp1bl.nii,82.47%,B-
/data/datasets/AIBL/AIBL_pre/740/mri/mwp1bl.nii,82.56%,B-
/data/datasets/AIBL/AIBL_pre/740/mri/mwp1m18.nii,84.34%,B
/data/datasets/AIBL/AIBL_pre/740/mri/mwp1m36.nii,84.43%,B
/data/datasets/AIBL/AIBL_pre/740/mri/mwp1m54.nii,83.64%,B
/data/datasets/AIBL/AIBL_pre/741/mri/mwp1m18.nii,84.37%,B
/data/datasets/AIBL/AIBL_pre/75/mri/mwp1bl.nii,84.07%,B
/data/datasets/AIBL/AIBL_pre/75/mri/mwp1m18.nii,80.58%,B-
/data/datasets/AIBL/AIBL_pre/75/mri/mwp1m36.nii,84.68%,B
/data/datasets/AIBL/AIBL_pre/75/mri/mwp1m54.nii,82.52%,B-
/data/datasets/AIBL/AIBL_pre/760/mri/mwp1bl.nii,84.36%,B
/data/datasets/AIBL/AIBL_pre/764/mri/mwp1bl.nii,82.39%,B-
/data/datasets/AIBL/AIBL_pre/767/mri/mwp1bl.nii,83.10%,B-
/data/datasets/AIBL/AIBL_pre/770/mri/mwp1bl.nii,79.50%,C+
/data/datasets/AIBL/AIBL_pre/770/mri/mwp1m18.nii,84.44%,B
/data/datasets/AIBL/AIBL_pre/771/mri/mwp1m54.nii,84.13%,B
/data/datasets/AIBL/AIBL_pre/771/mri/mwp1m54.nii,84.46%,B
/data/datasets/AIBL/AIBL_pre/773/mri/mwp1bl.nii,84.92%,B
/data/datasets/AIBL/AIBL_pre/774/mri/mwp1bl.nii,83.11%,B-
/data/datasets/AIBL/AIBL_pre/774/mri/mwp1m18.nii,80.31%,B-
/data/datasets/AIBL/AIBL_pre/776/mri/mwp1bl.nii,80.72%,B-
/data/datasets/AIBL/AIBL_pre/78/mri/mwp1bl.nii,79.18%,C+
/data/datasets/AIBL/AIBL_pre/784/mri/mwp1m54.nii,84.68%,B
/data/datasets/AIBL/AIBL_pre/786/mri/mwp1bl.nii,84.52%,B
/data/datasets/AIBL/AIBL_pre/786/mri/mwp1m18.nii,83.26%,B-
/data/datasets/AIBL/AIBL_pre/79/mri/mwp1bl.nii,84.38%,B
/data/datasets/AIBL/AIBL_pre/79/mri/mwp1m18.nii,84.52%,B
/data/datasets/AIBL/AIBL_pre/79/mri/mwp1m36.nii,84.43%,B
/data/datasets/AIBL/AIBL_pre/79/mri/mwp1m54.nii,84.41%,B
/data/datasets/AIBL/AIBL_pre/79/mri/mwp1m54.nii,84.42%,B
/data/datasets/AIBL/AIBL_pre/791/mri/mwp1bl.nii,84.51%,B
/data/datasets/AIBL/AIBL_pre/795/mri/mwp1m54.nii,85.10%,B
/data/datasets/AIBL/AIBL_pre/796/mri/mwp1m54.nii,84.94%,B
/data/datasets/AIBL/AIBL_pre/796/mri/mwp1m54.nii,84.93%,B
/data/datasets/AIBL/AIBL_pre/797/mri/mwp1bl.nii,84.38%,B
/data/datasets/AIBL/AIBL_pre/798/mri/mwp1m54.nii,84.27%,B
/data/datasets/AIBL/AIBL_pre/80/mri/mwp1bl.nii,84.92%,B
/data/datasets/AIBL/AIBL_pre/80/mri/mwp1m18.nii,84.93%,B
/data/datasets/AIBL/AIBL_pre/80/mri/mwp1m36.nii,84.65%,B
/data/datasets/AIBL/AIBL_pre/80/mri/mwp1m54.nii,84.45%,B
/data/datasets/AIBL/AIBL_pre/80/mri/mwp1m54.nii,84.22%,B
/data/datasets/AIBL/AIBL_pre/804/mri/mwp1bl.nii,83.33%,B-
/data/datasets/AIBL/AIBL_pre/805/mri/mwp1bl.nii,82.18%,B-
/data/datasets/AIBL/AIBL_pre/808/mri/mwp1m54.nii,84.76%,B
/data/datasets/AIBL/AIBL_pre/811/mri/mwp1bl.nii,79.80%,C+
/data/datasets/AIBL/AIBL_pre/812/mri/mwp1bl.nii,84.32%,B
/data/datasets/AIBL/AIBL_pre/814/mri/mwp1m54.nii,84.94%,B
/data/datasets/AIBL/AIBL_pre/817/mri/mwp1bl.nii,83.98%,B
/data/datasets/AIBL/AIBL_pre/818/mri/mwp1bl.nii,83.59%,B
/data/datasets/AIBL/AIBL_pre/819/mri/mwp1bl.nii,84.37%,B
/data/datasets/AIBL/AIBL_pre/819/mri/mwp1m18.nii,84.66%,B
/data/datasets/AIBL/AIBL_pre/819/mri/mwp1m36.nii,83.15%,B-
/data/datasets/AIBL/AIBL_pre/827/mri/mwp1m54.nii,84.56%,B
/data/datasets/AIBL/AIBL_pre/828/mri/mwp1bl.nii,84.93%,B
/data/datasets/AIBL/AIBL_pre/829/mri/mwp1bl.nii,85.00%,B
/data/datasets/AIBL/AIBL_pre/834/mri/mwp1bl.nii,85.15%,B
/data/datasets/AIBL/AIBL_pre/835/mri/mwp1bl.nii,85.36%,B
/data/datasets/AIBL/AIBL_pre/837/mri/mwp1bl.nii,85.85%,B
/data/datasets/AIBL/AIBL_pre/838/mri/mwp1bl.nii,84.12%,B
/data/datasets/AIBL/AIBL_pre/841/mri/mwp1bl.nii,84.80%,B
/data/datasets/AIBL/AIBL_pre/845/mri/mwp1bl.nii,85.38%,B
/data/datasets/AIBL/AIBL_pre/85/mri/mwp1bl.nii,83.05%,B-
/data/datasets/AIBL/AIBL_pre/851/mri/mwp1m18.nii,84.33%,B
/data/datasets/AIBL/AIBL_pre/851/mri/mwp1m36.nii,84.00%,B
/data/datasets/AIBL/AIBL_pre/851/mri/mwp1m54.nii,76.81%,C+
/data/datasets/AIBL/AIBL_pre/852/mri/mwp1bl.nii,84.30%,B
/data/datasets/AIBL/AIBL_pre/857/mri/mwp1bl.nii,84.47%,B
/data/datasets/AIBL/AIBL_pre/857/mri/mwp1m18.nii,84.34%,B
/data/datasets/AIBL/AIBL_pre/858/mri/mwp1bl.nii,84.64%,B
/data/datasets/AIBL/AIBL_pre/859/mri/mwp1bl.nii,84.45%,B
/data/datasets/AIBL/AIBL_pre/859/mri/mwp1m18.nii,84.47%,B
/data/datasets/AIBL/AIBL_pre/860/mri/mwp1bl.nii,84.61%,B
/data/datasets/AIBL/AIBL_pre/860/mri/mwp1m18.nii,84.43%,B
/data/datasets/AIBL/AIBL_pre/863/mri/mwp1bl.nii,82.98%,B-
/data/datasets/AIBL/AIBL_pre/864/mri/mwp1bl.nii,83.48%,B
/data/datasets/AIBL/AIBL_pre/867/mri/mwp1bl.nii,85.04%,B
/data/datasets/AIBL/AIBL_pre/868/mri/mwp1bl.nii,83.23%,B-
/data/datasets/AIBL/AIBL_pre/871/mri/mwp1bl.nii,82.63%,B-
/data/datasets/AIBL/AIBL_pre/873/mri/mwp1bl.nii,82.73%,B-
/data/datasets/AIBL/AIBL_pre/875/mri/mwp1bl.nii,84.67%,B
/data/datasets/AIBL/AIBL_pre/88/mri/mwp1bl.nii,83.99%,B
/data/datasets/AIBL/AIBL_pre/88/mri/mwp1m18.nii,82.87%,B-
/data/datasets/AIBL/AIBL_pre/88/mri/mwp1m36.nii,83.86%,B
/data/datasets/AIBL/AIBL_pre/88/mri/mwp1m54.nii,82.88%,B-
/data/datasets/AIBL/AIBL_pre/88/mri/mwp1m54.nii,83.47%,B
/data/datasets/AIBL/AIBL_pre/880/mri/mwp1bl.nii,84.55%,B
/data/datasets/AIBL/AIBL_pre/884/mri/mwp1bl.nii,84.14%,B
/data/datasets/AIBL/AIBL_pre/89/mri/mwp1m18.nii,81.60%,B-
/data/datasets/AIBL/AIBL_pre/89/mri/mwp1m36.nii,81.64%,B-
/data/datasets/AIBL/AIBL_pre/89/mri/mwp1m54.nii,83.75%,B
/data/datasets/AIBL/AIBL_pre/89/mri/mwp1m54.nii,81.42%,B-
/data/datasets/AIBL/AIBL_pre/891/mri/mwp1m54.nii,84.48%,B
/data/datasets/AIBL/AIBL_pre/893/mri/mwp1bl.nii,82.71%,B-
/data/datasets/AIBL/AIBL_pre/895/mri/mwp1bl.nii,83.80%,B
/data/datasets/AIBL/AIBL_pre/899/mri/mwp1bl.nii,84.23%,B
/data/datasets/AIBL/AIBL_pre/90/mri/mwp1bl.nii,83.46%,B
/data/datasets/AIBL/AIBL_pre/90/mri/mwp1m18.nii,80.95%,B-
/data/datasets/AIBL/AIBL_pre/90/mri/mwp1m36.nii,83.59%,B
/data/datasets/AIBL/AIBL_pre/902/mri/mwp1bl.nii,84.13%,B
/data/datasets/AIBL/AIBL_pre/904/mri/mwp1m54.nii,82.31%,B-
/data/datasets/AIBL/AIBL_pre/906/mri/mwp1m54.nii,84.53%,B
/data/datasets/AIBL/AIBL_pre/907/mri/mwp1bl.nii,84.61%,B
/data/datasets/AIBL/AIBL_pre/907/mri/mwp1m18.nii,85.04%,B
/data/datasets/AIBL/AIBL_pre/91/mri/mwp1bl.nii,84.98%,B
/data/datasets/AIBL/AIBL_pre/91/mri/mwp1m18.nii,84.93%,B
/data/datasets/AIBL/AIBL_pre/911/mri/mwp1bl.nii,84.71%,B
/data/datasets/AIBL/AIBL_pre/911/mri/mwp1m36.nii,83.70%,B
/data/datasets/AIBL/AIBL_pre/914/mri/mwp1bl.nii,83.15%,B-
/data/datasets/AIBL/AIBL_pre/914/mri/mwp1m18.nii,83.33%,B-
/data/datasets/AIBL/AIBL_pre/914/mri/mwp1m36.nii,80.59%,B-
/data/datasets/AIBL/AIBL_pre/915/mri/mwp1bl.nii,83.98%,B
/data/datasets/AIBL/AIBL_pre/915/mri/mwp1m18.nii,82.35%,B-
/data/datasets/AIBL/AIBL_pre/917/mri/mwp1bl.nii,76.39%,C
/data/datasets/AIBL/AIBL_pre/919/mri/mwp1bl.nii,84.06%,B
/data/datasets/AIBL/AIBL_pre/92/mri/mwp1m18.nii,84.38%,B
/data/datasets/AIBL/AIBL_pre/931/mri/mwp1m54.nii,84.69%,B
/data/datasets/AIBL/AIBL_pre/931/mri/mwp1m54.nii,84.85%,B
/data/datasets/AIBL/AIBL_pre/938/mri/mwp1bl.nii,83.66%,B
/data/datasets/AIBL/AIBL_pre/938/mri/mwp1m18.nii,83.47%,B
/data/datasets/AIBL/AIBL_pre/938/mri/mwp1m36.nii,84.08%,B
/data/datasets/AIBL/AIBL_pre/938/mri/mwp1m54.nii,83.28%,B-
/data/datasets/AIBL/AIBL_pre/939/mri/mwp1m18.nii,84.02%,B
/data/datasets/AIBL/AIBL_pre/939/mri/mwp1m36.nii,84.09%,B
/data/datasets/AIBL/AIBL_pre/939/mri/mwp1m54.nii,84.39%,B
/data/datasets/AIBL/AIBL_pre/939/mri/mwp1m54.nii,83.10%,B-
/data/datasets/AIBL/AIBL_pre/952/mri/mwp1bl.nii,84.17%,B
/data/datasets/AIBL/AIBL_pre/959/mri/mwp1bl.nii,85.05%,B
/data/datasets/AIBL/AIBL_pre/965/mri/mwp1bl.nii,84.15%,B
/data/datasets/AIBL/AIBL_pre/967/mri/mwp1bl.nii,82.80%,B-
/data/datasets/AIBL/AIBL_pre/97/mri/mwp1m18.nii,83.47%,B
/data/datasets/AIBL/AIBL_pre/97/mri/mwp1m36.nii,82.93%,B-
/data/datasets/AIBL/AIBL_pre/97/mri/mwp1m54.nii,83.88%,B
/data/datasets/AIBL/AIBL_pre/97/mri/mwp1m54.nii,83.82%,B
/data/datasets/AIBL/AIBL_pre/970/mri/mwp1bl.nii,82.94%,B-
/data/datasets/AIBL/AIBL_pre/971/mri/mwp1bl.nii,79.64%,C+
/data/datasets/AIBL/AIBL_pre/973/mri/mwp1bl.nii,74.76%,C
/data/datasets/AIBL/AIBL_pre/978/mri/mwp1bl.nii,84.93%,B
/data/datasets/AIBL/AIBL_pre/98/mri/mwp1bl.nii,84.97%,B
/data/datasets/AIBL/AIBL_pre/98/mri/mwp1m18.nii,84.95%,B
/data/datasets/AIBL/AIBL_pre/98/mri/mwp1m36.nii,84.99%,B
/data/datasets/AIBL/AIBL_pre/98/mri/mwp1m54.nii,84.98%,B
/data/datasets/AIBL/AIBL_pre/985/mri/mwp1bl.nii,84.27%,B
/data/datasets/AIBL/AIBL_pre/988/mri/mwp1bl.nii,85.30%,B
/data/datasets/AIBL/AIBL_pre/99/mri/mwp1m18.nii,84.40%,B
